SK_ID_CURR,TARGET,NAME_CONTRACT_TYPE,CODE_GENDER,FLAG_OWN_CAR,FLAG_OWN_REALTY,CNT_CHILDREN,AMT_INCOME_TOTAL,AMT_CREDIT,AMT_ANNUITY,AMT_GOODS_PRICE,NAME_TYPE_SUITE,NAME_INCOME_TYPE,NAME_EDUCATION_TYPE,NAME_FAMILY_STATUS,NAME_HOUSING_TYPE,REGION_POPULATION_RELATIVE,DAYS_BIRTH,DAYS_EMPLOYED,DAYS_REGISTRATION,DAYS_ID_PUBLISH,OWN_CAR_AGE,FLAG_MOBIL,FLAG_EMP_PHONE,FLAG_WORK_PHONE,FLAG_CONT_MOBILE,FLAG_PHONE,FLAG_EMAIL,OCCUPATION_TYPE,CNT_FAM_MEMBERS,REGION_RATING_CLIENT,REGION_RATING_CLIENT_W_CITY,WEEKDAY_APPR_PROCESS_START,HOUR_APPR_PROCESS_START,REG_REGION_NOT_LIVE_REGION,REG_REGION_NOT_WORK_REGION,LIVE_REGION_NOT_WORK_REGION,REG_CITY_NOT_LIVE_CITY,REG_CITY_NOT_WORK_CITY,LIVE_CITY_NOT_WORK_CITY,ORGANIZATION_TYPE,EXT_SOURCE_1,EXT_SOURCE_2,EXT_SOURCE_3,APARTMENTS_AVG,BASEMENTAREA_AVG,YEARS_BEGINEXPLUATATION_AVG,YEARS_BUILD_AVG,COMMONAREA_AVG,ELEVATORS_AVG,ENTRANCES_AVG,FLOORSMAX_AVG,FLOORSMIN_AVG,LANDAREA_AVG,LIVINGAPARTMENTS_AVG,LIVINGAREA_AVG,NONLIVINGAPARTMENTS_AVG,NONLIVINGAREA_AVG,APARTMENTS_MODE,BASEMENTAREA_MODE,YEARS_BEGINEXPLUATATION_MODE,YEARS_BUILD_MODE,COMMONAREA_MODE,ELEVATORS_MODE,ENTRANCES_MODE,FLOORSMAX_MODE,FLOORSMIN_MODE,LANDAREA_MODE,LIVINGAPARTMENTS_MODE,LIVINGAREA_MODE,NONLIVINGAPARTMENTS_MODE,NONLIVINGAREA_MODE,APARTMENTS_MEDI,BASEMENTAREA_MEDI,YEARS_BEGINEXPLUATATION_MEDI,YEARS_BUILD_MEDI,COMMONAREA_MEDI,ELEVATORS_MEDI,ENTRANCES_MEDI,FLOORSMAX_MEDI,FLOORSMIN_MEDI,LANDAREA_MEDI,LIVINGAPARTMENTS_MEDI,LIVINGAREA_MEDI,NONLIVINGAPARTMENTS_MEDI,NONLIVINGAREA_MEDI,FONDKAPREMONT_MODE,HOUSETYPE_MODE,TOTALAREA_MODE,WALLSMATERIAL_MODE,EMERGENCYSTATE_MODE,OBS_30_CNT_SOCIAL_CIRCLE,DEF_30_CNT_SOCIAL_CIRCLE,OBS_60_CNT_SOCIAL_CIRCLE,DEF_60_CNT_SOCIAL_CIRCLE,DAYS_LAST_PHONE_CHANGE,FLAG_DOCUMENT_2,FLAG_DOCUMENT_3,FLAG_DOCUMENT_4,FLAG_DOCUMENT_5,FLAG_DOCUMENT_6,FLAG_DOCUMENT_7,FLAG_DOCUMENT_8,FLAG_DOCUMENT_9,FLAG_DOCUMENT_10,FLAG_DOCUMENT_11,FLAG_DOCUMENT_12,FLAG_DOCUMENT_13,FLAG_DOCUMENT_14,FLAG_DOCUMENT_15,FLAG_DOCUMENT_16,FLAG_DOCUMENT_17,FLAG_DOCUMENT_18,FLAG_DOCUMENT_19,FLAG_DOCUMENT_20,FLAG_DOCUMENT_21,AMT_REQ_CREDIT_BUREAU_HOUR,AMT_REQ_CREDIT_BUREAU_DAY,AMT_REQ_CREDIT_BUREAU_WEEK,AMT_REQ_CREDIT_BUREAU_MON,AMT_REQ_CREDIT_BUREAU_QRT,AMT_REQ_CREDIT_BUREAU_YEAR,DAYS_EMPLOYED_PERC,INCOME_CREDIT_PERC,INCOME_PER_PERSON,ANNUITY_INCOME_PERC,PAYMENT_RATE,credit_annuity_ratio,credit_goods_price_ratio,credit_downpayment
290007,1,Cash loans,F,N,N,1,157500.0,450000.0,21888.0,450000.0,Unaccompanied,Working,Incomplete higher,Civil marriage,Rented apartment,0.010556,26.0,-2070.0,-4354.0,-1810,,1,1,0,1,1,0,,3.0,3,3,THURSDAY,12,0,0,0,1,1,1,Business Entity Type 3,0.3833254108065517,0.3984537205710144,0.5334816299804352,0.0278,0.0829,0.9876,,,0.0,0.1034,0.0833,,0.0543,,0.0323,,0.0141,0.0284,0.086,0.9876,,,0.0,0.1034,0.0833,,0.0556,,0.0336,,0.0149,0.0281,0.0829,0.9876,,,0.0,0.1034,0.0833,,0.0553,,0.0329,,0.0144,,block of flats,0.0285,"Stone, brick",No,1.0,1.0,1.0,0.0,-1456.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.21537821246488398,0.35,52500.0,0.13897142857142858,0.04864,20.55921052631579,1.0,1.0
296915,0,Cash loans,M,Y,N,0,180000.0,1125000.0,44748.0,1125000.0,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,0.028663,50.0,-1722.0,-4851.0,-1771,9.0,1,1,1,1,1,0,Laborers,2.0,2,2,THURSDAY,13,0,1,1,0,1,1,Business Entity Type 3,,0.6361370619694947,0.6109913280868294,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,-1934.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2.0,0.09405210552187449,0.16,90000.0,0.2486,0.039776,25.1407884151247,1.0,1.0
299349,0,Cash loans,M,N,N,0,180000.0,675000.0,31410.0,675000.0,Family,Commercial associate,Secondary / secondary special,Married,House / apartment,0.0066709999999999,47.0,-9163.0,-6928.0,-717,,1,1,0,1,1,0,Core staff,2.0,2,2,FRIDAY,18,0,0,0,0,0,0,Police,,0.5816290830925179,0.4014074137749511,0.0278,,0.9881,,,,0.1034,0.0833,,,,0.0256,,,0.0284,,0.9881,,,,0.1034,0.0833,,,,0.0267,,,0.0281,,0.9881,,,,0.1034,0.0833,,,,0.0261,,,,block of flats,0.0202,Block,No,1.0,0.0,1.0,0.0,-3.0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.5326396558739754,0.26666666666666666,90000.0,0.1745,0.046533333333333336,21.48997134670487,1.0,1.0
299639,0,Cash loans,F,N,N,2,180000.0,1080000.0,44568.0,1080000.0,Unaccompanied,Working,Higher education,Married,House / apartment,0.035792,32.0,-3393.0,-302.0,-1668,,1,1,0,1,0,1,Core staff,4.0,2,2,FRIDAY,15,0,0,0,0,0,0,Bank,0.2214948769717028,0.550398931733869,0.622922000268356,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,0.0,5.0,0.0,-2071.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0,2.0,0.2912196377993305,0.16666666666666666,45000.0,0.2476,0.04126666666666667,24.232633279483036,1.0,1.0
305325,1,Cash loans,M,N,Y,1,90000.0,119448.0,8784.0,94500.0,Unaccompanied,Commercial associate,Secondary / secondary special,Married,House / apartment,0.018209,25.0,-1361.0,-1609.0,-1894,,1,1,1,1,0,0,Core staff,3.0,3,3,WEDNESDAY,9,0,0,0,0,1,1,Business Entity Type 3,,0.1193796610664698,0.133429254467317,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,-873.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0,1.0,0.1476459101757431,0.753465943339361,30000.0,0.0976,0.07353827606992164,13.598360655737705,1.264,0.7911392405063291
306467,0,Cash loans,M,N,Y,0,247500.0,808650.0,29709.0,675000.0,Family,State servant,Secondary / secondary special,Married,House / apartment,0.006852,42.0,-3277.0,-4533.0,-4740,,1,1,0,1,0,0,Drivers,2.0,3,3,FRIDAY,10,0,0,0,0,0,0,Other,,0.6044970711212032,0.5744466170995097,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,1.0,2.0,1.0,-1377.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.21421100797489867,0.3060656649972176,123750.0,0.12003636363636364,0.03673900946021146,27.219024538018783,1.198,0.8347245409015025
312055,0,Cash loans,F,N,Y,0,225000.0,1019610.0,36751.5,913500.0,Family,Pensioner,Secondary / secondary special,Married,House / apartment,0.035792,55.0,,-2072.0,-1593,,1,0,0,1,0,0,,2.0,2,2,TUESDAY,11,0,0,0,0,0,0,XNA,,0.7225467648136253,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,0.0,2.0,0.0,-295.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0.22067261011563244,112500.0,0.16334,0.0360446641362874,27.7433574139831,1.1161576354679803,0.8959307970694678
314668,1,Cash loans,M,Y,Y,1,216000.0,830214.0,24403.5,693000.0,Unaccompanied,Commercial associate,Higher education,Married,House / apartment,0.018029,43.0,-447.0,-1072.0,-4318,17.0,1,1,0,1,0,1,High skill tech staff,3.0,3,3,WEDNESDAY,10,0,0,0,0,1,1,Business Entity Type 3,,0.6274333167657095,0.4276573700350293,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,-1488.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2.0,0.028516746411483253,0.2601738828783904,72000.0,0.11297916666666667,0.02939422847603148,34.02028397565923,1.198,0.8347245409015025
314930,1,Revolving loans,M,N,Y,0,157500.0,135000.0,6750.0,135000.0,Unaccompanied,Working,Secondary / secondary special,Single / not married,With parents,0.020246,23.0,-144.0,-5151.0,-1032,,1,1,1,1,1,0,Laborers,1.0,3,3,THURSDAY,14,0,0,0,0,0,0,Construction,,0.1025293261329098,0.4258928980051529,0.0258,0.0779,0.9727,0.626,0.0057,0.0,0.1379,0.0833,0.125,0.0386,0.0185,0.0267,0.0116,0.0328,0.0263,0.0808,0.9727,0.6406,0.0058,0.0,0.1379,0.0833,0.125,0.0395,0.0202,0.0278,0.0117,0.0347,0.026,0.0779,0.9727,0.631,0.0058,0.0,0.1379,0.0833,0.125,0.0393,0.0188,0.0272,0.0116,0.0335,reg oper account,block of flats,0.0281,"Stone, brick",No,2.0,2.0,2.0,1.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.017191977077363897,1.1666666666666667,157500.0,0.04285714285714286,0.05,20.0,1.0,1.0
324425,1,Cash loans,M,Y,Y,0,225000.0,407520.0,29785.5,360000.0,Unaccompanied,Working,Incomplete higher,Single / not married,House / apartment,0.01885,25.0,-1209.0,-8970.0,-1646,32.0,1,1,1,1,0,1,Drivers,1.0,2,2,FRIDAY,15,0,0,0,1,1,0,Business Entity Type 3,0.1710224226579773,0.7047385324892926,0.3606125659189888,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,-1719.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0,6.0,0.1345875542691751,0.5521201413427562,225000.0,0.13238,0.07308966431095407,13.681825049101073,1.132,0.8833922261484098
329540,0,Revolving loans,F,N,Y,0,103500.0,180000.0,9000.0,180000.0,Family,Working,Incomplete higher,Single / not married,With parents,0.009175,22.0,-765.0,-2449.0,-698,,1,1,1,1,0,0,Core staff,1.0,2,2,WEDNESDAY,17,0,0,0,0,0,0,Insurance,0.4688001550967801,0.7170426218220837,0.3656165070113335,0.0124,0.0382,0.9866,,,0.0,0.069,0.0417,,0.0282,,0.0085,,0.0079,0.0126,0.0396,0.9866,,,0.0,0.069,0.0417,,0.0289,,0.0065,,0.0,0.0125,0.0382,0.9866,,,0.0,0.069,0.0417,,0.0287,,0.0087,,0.0081,,block of flats,0.0069,"Stone, brick",No,0.0,0.0,0.0,0.0,-559.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.09526774595267747,0.575,103500.0,0.08695652173913043,0.05,20.0,1.0,1.0
330319,1,Cash loans,F,N,Y,0,126000.0,278505.0,14350.5,211500.0,Unaccompanied,Working,Secondary / secondary special,Civil marriage,House / apartment,0.02461,24.0,-2146.0,-3566.0,-1121,,1,1,0,1,0,0,Laborers,2.0,2,2,FRIDAY,17,0,0,0,0,0,0,School,0.0953854795020038,0.2800810254952981,0.3656165070113335,0.0928,0.0739,0.9821,0.7552,0.0352,0.0,0.2069,0.1667,0.0417,0.0516,0.0756,0.0783,0.0,0.0,0.0945,0.0767,0.9821,0.7648,0.0355,0.0,0.2069,0.1667,0.0417,0.0528,0.0826,0.0816,0.0,0.0,0.0937,0.0739,0.9821,0.7585,0.0354,0.0,0.2069,0.1667,0.0417,0.0525,0.077,0.0797,0.0,0.0,reg oper account,block of flats,0.0815,Panel,No,10.0,0.0,10.0,0.0,-438.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1.0,1.0,1.0,0.24292506225945212,0.45241557602197446,63000.0,0.11389285714285714,0.05152690256907416,19.40733772342427,1.3168085106382978,0.7594118597511714
333806,1,Cash loans,M,N,N,0,202500.0,479637.0,23328.0,396000.0,Unaccompanied,Working,Secondary / secondary special,Civil marriage,House / apartment,0.018634,43.0,-4558.0,-6229.0,-4760,,1,1,1,1,0,0,Drivers,2.0,2,2,WEDNESDAY,9,0,0,0,0,0,0,Self-employed,0.4705042977169152,0.7545439020794865,0.2009260877159709,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,0.0,4.0,0.0,-2506.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,3.0,0.29206715365884917,0.4221942844275984,101250.0,0.1152,0.048636781566059335,20.56057098765432,1.2112045454545455,0.8256243784361924
339119,1,Cash loans,F,Y,Y,1,90000.0,521280.0,35392.5,450000.0,Unaccompanied,State servant,Secondary / secondary special,Married,House / apartment,0.006207,39.0,-1752.0,-8512.0,-4723,21.0,1,1,0,1,0,0,Medicine staff,3.0,2,2,WEDNESDAY,11,0,0,0,0,0,0,Medicine,,0.2926051517638085,0.1124743496556148,0.133,0.1497,0.9791,,,0.0,0.2759,0.1667,,0.0609,,0.1195,,0.0045,0.1355,0.1554,0.9791,,,0.0,0.2759,0.1667,,0.0623,,0.1246,,0.0047,0.1343,0.1497,0.9791,,,0.0,0.2759,0.1667,,0.062,,0.1217,,0.0045,,block of flats,0.0942,"Stone, brick",No,14.0,0.0,14.0,0.0,-1389.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,2.0,3.0,0.1218020022246941,0.17265193370165746,30000.0,0.39325,0.0678953729281768,14.728544183089637,1.1584,0.8632596685082873
341929,1,Cash loans,F,N,Y,3,112500.0,521280.0,28408.5,450000.0,Unaccompanied,Working,Higher education,Married,House / apartment,0.020246,35.0,-927.0,-21.0,-4308,,1,1,0,1,0,0,Core staff,5.0,3,3,FRIDAY,13,0,0,0,0,0,0,Government,,0.492272308554279,0.1054731864873376,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.0,2.0,13.0,0.0,-550.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,5.0,0.07290601651592607,0.21581491712707182,22500.0,0.25252,0.05449758287292818,18.3494376683035,1.1584,0.8632596685082873
343847,1,Cash loans,F,N,Y,2,99000.0,545040.0,36553.5,450000.0,Family,Working,Secondary / secondary special,Married,House / apartment,0.00963,33.0,-1038.0,-5251.0,-368,,1,1,0,1,0,0,Sales staff,4.0,2,2,FRIDAY,16,0,0,0,0,1,1,Other,0.4451717027101331,0.5423506109924048,,0.0773,0.0857,0.9866,,,0.0,0.1724,0.1667,0.0417,,,0.0677,,0.0051,0.0788,0.089,0.9866,,,0.0,0.1724,0.1667,0.0417,,,0.0705,,0.0054,0.0781,0.0857,0.9866,,,0.0,0.1724,0.1667,0.0417,,,0.0689,,0.0052,,block of flats,0.0543,Panel,No,0.0,0.0,0.0,0.0,-1067.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,0.0858702845797485,0.18163804491413474,24750.0,0.36922727272727274,0.06706571994715985,14.910747260864213,1.2112,0.8256274768824307
348713,1,Cash loans,F,N,Y,0,67500.0,276277.5,13419.0,238500.0,Unaccompanied,Pensioner,Secondary / secondary special,Single / not married,House / apartment,0.035792,62.0,,-8575.0,-4100,,1,0,0,1,0,0,,1.0,2,2,WEDNESDAY,12,0,0,0,0,0,0,XNA,0.6020997903973144,0.4651469032747049,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,-223.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,3.0,,0.2443195699975568,67500.0,0.1988,0.04857073051551429,20.588531187122737,1.1583962264150944,0.863262480658034
349685,0,Cash loans,M,Y,Y,0,225000.0,1046142.0,28899.0,913500.0,Unaccompanied,Commercial associate,Incomplete higher,Separated,House / apartment,0.072508,48.0,-1959.0,-10122.0,-478,1.0,1,1,0,1,1,0,Core staff,1.0,1,1,THURSDAY,12,0,0,0,0,0,0,Trade: type 3,,0.7417984434006485,,0.0825,0.0703,0.9771,0.6872,0.1078,0.0,0.1379,0.1667,0.2083,0.0778,0.0672,0.0677,0.0,0.0,0.084,0.0729,0.9772,0.6994,0.1088,0.0,0.1379,0.1667,0.2083,0.0796,0.0735,0.0705,0.0,0.0,0.0833,0.0703,0.9771,0.6914,0.1085,0.0,0.1379,0.1667,0.2083,0.0792,0.0684,0.0689,0.0,0.0,reg oper account,block of flats,0.0589,"Stone, brick",No,1.0,0.0,1.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.1118533744433025,0.21507596483077823,225000.0,0.12844,0.027624356922865155,36.199937714107755,1.1452019704433498,0.8732084172129596
353296,0,Cash loans,F,N,Y,0,90000.0,239850.0,25317.0,225000.0,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,0.010556,50.0,-388.0,-6357.0,-1051,,1,1,0,1,0,0,Laborers,2.0,3,3,WEDNESDAY,9,0,1,1,0,1,1,Agriculture,,0.1693461018558114,0.3328505641648731,0.1113,0.0782,0.9911,0.8776,0.1652,0.12,0.1034,0.3333,0.375,0.0139,0.0908,0.1149,0.0,0.1172,0.1134,0.0812,0.9911,0.8824,0.1667,0.1208,0.1034,0.3333,0.375,0.0142,0.0992,0.1197,0.0,0.124,0.1124,0.0782,0.9911,0.8792,0.1663,0.12,0.1034,0.3333,0.375,0.0142,0.0923,0.1169,0.0,0.1196,reg oper account,block of flats,0.1158,Panel,No,0.0,0.0,0.0,0.0,-284.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0,2.0,0.021246303800240937,0.37523452157598497,45000.0,0.2813,0.10555347091932457,9.473871311766796,1.066,0.9380863039399625
353637,1,Cash loans,M,N,N,0,225000.0,1575000.0,81553.5,1575000.0,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,0.02461,50.0,-3487.0,-3384.0,-1652,,1,1,0,1,1,0,Drivers,2.0,2,2,FRIDAY,14,0,0,0,0,0,0,Self-employed,,0.399025171739749,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,-1549.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,0.1925774562323963,0.14285714285714285,112500.0,0.36246,0.05178,19.312475859405176,1.0,1.0
355482,1,Cash loans,M,N,N,1,270000.0,1288350.0,34114.5,1125000.0,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,0.008625,34.0,-859.0,-3114.0,-4057,,1,1,0,1,1,0,Laborers,3.0,2,2,THURSDAY,10,0,0,0,1,0,1,Business Entity Type 1,,0.565332825368456,0.3740208032583212,0.2598,0.0754,0.9826,,,0.08,0.0345,0.3333,,0.0198,,0.0884,,0.0,0.2647,0.0783,0.9826,,,0.0806,0.0345,0.3333,,0.0203,,0.0921,,0.0,0.2623,0.0754,0.9826,,,0.08,0.0345,0.3333,,0.0201,,0.0899,,0.0,,block of flats,0.0635,Panel,No,0.0,0.0,0.0,0.0,-1808.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.06826128417037508,0.20957038071952497,90000.0,0.12635,0.02647921760391198,37.765466297322256,1.1452,0.8732099196646874
355722,0,Cash loans,M,Y,Y,1,157500.0,997335.0,35464.5,832500.0,Family,Commercial associate,Secondary / secondary special,Married,House / apartment,0.0060079999999999,50.0,-2692.0,-9098.0,-1662,7.0,1,1,0,1,0,0,Drivers,3.0,2,2,TUESDAY,12,0,0,0,0,0,0,Agriculture,0.2811521593639473,0.0202520530431573,0.2091546988410069,0.0186,0.0381,0.9796,0.7212,0.0321,0.0,0.069,0.0833,0.125,0.0101,0.0151,0.0207,0.0,0.0,0.0189,0.0395,0.9796,0.7321,0.0324,0.0,0.069,0.0833,0.125,0.0104,0.0165,0.0215,0.0,0.0,0.0187,0.0381,0.9796,0.7249,0.0323,0.0,0.069,0.0833,0.125,0.0103,0.0154,0.0211,0.0,0.0,reg oper account,block of flats,0.0338,Panel,No,0.0,0.0,0.0,0.0,-1064.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1.0,0.0,0.0,2.0,0.14836860670194005,0.15792085908947345,52500.0,0.22517142857142858,0.03555926544240401,28.122065727699532,1.198,0.8347245409015025
357113,0,Cash loans,F,N,N,0,144000.0,1125000.0,44617.5,1125000.0,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,0.010966,53.0,-4845.0,-10061.0,-2922,,1,1,1,1,0,0,,2.0,2,2,TUESDAY,9,0,0,0,0,0,0,Other,,0.5918146552594851,0.8128226070575616,0.134,0.1261,0.9781,0.7008,0.0112,0.0,0.2759,0.1667,0.2083,0.0,0.1076,0.1204,0.0077,0.0037,0.1366,0.1309,0.9782,0.7125,0.0113,0.0,0.2759,0.1667,0.2083,0.0,0.1175,0.1254,0.0078,0.0039,0.1353,0.1261,0.9781,0.7048,0.0112,0.0,0.2759,0.1667,0.2083,0.0,0.1095,0.1225,0.0078,0.0038,org spec account,block of flats,0.1016,"Stone, brick",No,1.0,0.0,1.0,0.0,-395.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.2499484110606686,0.128,72000.0,0.30984375,0.03966,25.214321734745337,1.0,1.0
359896,0,Cash loans,F,N,Y,0,135000.0,521280.0,25078.5,450000.0,Unaccompanied,Pensioner,Higher education,Married,House / apartment,0.072508,62.0,,-15052.0,-4020,,1,0,0,1,1,0,,2.0,1,1,THURSDAY,18,0,0,0,0,0,0,XNA,0.8590044916095564,0.7284648527441957,0.4048783643353997,0.2048,0.0869,0.9896,0.6668,0.0,0.24,0.1034,0.5971,0.0417,0.0,0.0706,0.1336,0.0,0.0655,0.0882,0.0353,0.9965,0.6798,0.0,0.0806,0.0345,0.6667,0.0417,0.0,0.0771,0.075,0.0,0.0516,0.1999,0.084,0.9965,0.6713,0.0,0.24,0.1034,0.6667,0.0417,0.0,0.0718,0.1237,0.0,0.0669,org spec account,block of flats,0.1681,Panel,No,0.0,0.0,0.0,0.0,-1260.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,7.0,,0.2589779005524862,67500.0,0.18576666666666666,0.04810946132596685,20.785932172976853,1.1584,0.8632596685082873
360274,0,Cash loans,F,N,Y,0,112500.0,679500.0,19867.5,679500.0,Unaccompanied,Working,Higher education,Married,House / apartment,0.020713,43.0,-8063.0,-3896.0,-4024,,1,1,1,1,1,0,HR staff,2.0,3,3,FRIDAY,4,0,0,0,0,0,0,Industry: type 9,,0.6227082733555896,,0.1124,0.102,0.9851,0.7959999999999999,0.0228,0.12,0.1034,0.3333,0.0417,0.0278,0.0916,0.1167,0.0,0.0627,0.1145,0.1058,0.9851,0.804,0.0231,0.1208,0.1034,0.3333,0.0417,0.0284,0.1001,0.1216,0.0,0.0664,0.1135,0.102,0.9851,0.7987,0.023,0.12,0.1034,0.3333,0.0417,0.0283,0.0932,0.1188,0.0,0.064,reg oper spec account,block of flats,0.1054,"Stone, brick",No,0.0,0.0,0.0,0.0,-1710.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2.0,0.5096068765010745,0.16556291390728478,56250.0,0.1766,0.02923841059602649,34.20158550396376,1.0,1.0
361558,0,Cash loans,F,N,Y,0,112500.0,450000.0,25965.0,450000.0,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,0.001417,47.0,-4414.0,-901.0,-537,,1,1,1,1,0,0,Core staff,2.0,2,2,TUESDAY,10,0,0,0,0,0,0,School,,0.1555680142920884,0.5154953751603267,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,1.0,3.0,1.0,-1724.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2.0,0.25992227063950063,0.25,56250.0,0.2308,0.0577,17.33102253032929,1.0,1.0
364724,1,Cash loans,M,Y,N,0,157500.0,450000.0,22018.5,450000.0,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,0.018029,40.0,-180.0,-8045.0,-3852,2.0,1,1,0,1,0,0,Drivers,2.0,3,3,SATURDAY,6,0,0,0,0,0,0,School,,0.5903770198673033,0.1940678276718812,0.0082,0.0,0.9786,,,0.0,0.0345,0.0417,,0.0,,0.0062,,0.0,0.0084,0.0,0.9786,,,0.0,0.0345,0.0417,,0.0,,0.0065,,0.0,0.0083,0.0,0.9786,,,0.0,0.0345,0.0417,,0.0,,0.0064,,0.0,,block of flats,0.0052,"Stone, brick",No,2.0,0.0,2.0,0.0,-1331.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2.0,0.012458471760797342,0.35,78750.0,0.1398,0.04893,20.437359493153483,1.0,1.0
